BirdID	PHt	Hs_obs	Hs_exp	IR	HL
6097	0.607142857	1.253702438	1.238266862	-0.167910327	0.350532546
6098	0.428571429	0.884966427	0.874070726	0.146531978	0.561122484
6100	0.607142857	1.253702438	1.238266862	-0.205446118	0.337499237
6101	0.642857143	1.32744964	1.311106089	-0.237866776	0.338742057
6102	0.5	1.032460831	1.01974918	-0.044747785	0.450278033
6103	0.535714286	1.106208034	1.092588407	-0.076563716	0.425025981
6104	0.5	1.032460831	1.01974918	-0.052463251	0.418851413
6105	0.571428571	1.179955236	1.165427634	-0.188802324	0.356966159
6106	0.464285714	0.958713629	0.946909953	0.120511006	0.487681037
6107	0.392857143	0.811219225	0.801231499	0.178952374	0.543871021
6108	0.535714286	1.106208034	1.092588407	-0.09587787	0.426025691
6109	0.285714286	0.589977618	0.582713817	0.398312848	0.638498177
6110	0.571428571	1.179955236	1.165427634	-0.145404109	0.369642615
6111	0.464285714	0.958713629	0.946909953	0.038946129	0.502357661
6112	0.535714286	1.106208034	1.092588407	-0.06555153	0.418565251
6113	0.392857143	0.811219225	0.801231499	0.204576411	0.583347578
6114	0.464285714	0.958713629	0.946909953	0.077998035	0.468149964
6115	0.392857143	0.811219225	0.801231499	0.178804316	0.594792378
6116	0.392857143	0.811219225	0.801231499	0.197818773	0.592694057
6117	0.357142857	0.737472022	0.728392272	0.19958867	0.591860577
6118	0.464285714	0.958713629	0.946909953	0.044751416	0.495579119
6119	0.392857143	0.811219225	0.801231499	0.237971567	0.577689186
6120	0.5	1.032460831	1.01974918	-0.038879939	0.45923646
6136	0.392857143	0.811219225	0.801231499	0.206365477	0.543716535
6137	0.428571429	0.884966427	0.874070726	0.085203461	0.501769566
6138	0.392857143	0.811219225	0.801231499	0.207436538	0.555670578
6139	0.464285714	0.958713629	0.946909953	0.029313357	0.484911181
6140	0.392857143	0.811219225	0.801231499	0.20011728	0.609262149
6141	0.535714286	1.106208034	1.092588407	-0.05675613	0.432487243
6142	0.392857143	0.811219225	0.801231499	0.271849999	0.550970188
6143	0.535714286	1.106208034	1.092588407	-0.085269293	0.429099195
6144	0.428571429	0.884966427	0.874070726	0.077077742	0.515183277
6145	0.464285714	0.958713629	0.946909953	0.016349976	0.506268207
6146	0.321428571	0.66372482	0.655553044	0.335798122	0.659774368
6147	0.535714286	1.106208034	1.092588407	-0.021630369	0.403964091
6148	0.571428571	1.179955236	1.165427634	-0.213685767	0.39622865
6149	0.428571429	0.884966427	0.874070726	0.015067105	0.516418779
6150	0.535714286	1.106208034	1.092588407	-0.06200199	0.382258784
6151	0.321428571	0.66372482	0.655553044	0.311600919	0.618790554
6152	0.607142857	1.253702438	1.238266862	-0.256312182	0.327632238
6153	0.357142857	0.737472022	0.728392272	0.29260857	0.57688156
6154	0.642857143	1.32744964	1.311106089	-0.186064366	0.321644806
6155	0.535714286	1.106208034	1.092588407	-0.154432168	0.419854926
6156	0.642857143	1.32744964	1.311106089	-0.27745462	0.303871066
6157	0.535714286	1.106208034	1.092588407	-0.036643269	0.434591171
6158	0.535714286	1.106208034	1.092588407	-0.072817739	0.382397429
6159	0.392857143	0.811219225	0.801231499	0.252433086	0.559323561
6160	0.428571429	0.884966427	0.874070726	0.084814855	0.514407614
6161	0.357142857	0.737472022	0.728392272	0.295091119	0.584537913
6162	0.571428571	1.179955236	1.165427634	-0.178812198	0.365781958
6163	0.535714286	1.106208034	1.092588407	-0.057723462	0.416011821
6164	0.392857143	0.811219225	0.801231499	0.169426419	0.558597288
6165	0.571428571	1.179955236	1.165427634	-0.123875631	0.364665893
6166	0.5	1.032460831	1.01974918	0.025173402	0.499056299
6167	0.357142857	0.737472022	0.728392272	0.212844079	0.602319994
6168	0.357142857	0.737472022	0.728392272	0.214818199	0.589242359
6169	0.321428571	0.66372482	0.655553044	0.335062249	0.612859647
6170	0.321428571	0.66372482	0.655553044	0.279752525	0.625949637
6171	0.392857143	0.811219225	0.801231499	0.177317194	0.540194174
6172	0.5	1.032460831	1.01974918	0.025546052	0.441092083
6173	0.571428571	1.179955236	1.165427634	-0.195880535	0.387631829
6174	0.464285714	0.958713629	0.946909953	0.131087357	0.504588234
6175	0.535714286	1.106208034	1.092588407	-0.112488729	0.391625741
6176	0.5	1.032460831	1.01974918	-0.074983613	0.440938567
6177	0.464285714	0.958713629	0.946909953	0.141008919	0.486146748
6178	0.357142857	0.737472022	0.728392272	0.238119431	0.57252846
6179	0.321428571	0.66372482	0.655553044	0.32714605	0.632094167
6180	0.464285714	0.958713629	0.946909953	0.097617241	0.500285077
6181	0.428571429	0.884966427	0.874070726	0.102688155	0.553936474
6182	0.357142857	0.737472022	0.728392272	0.201301746	0.556605729
6183	0.607142857	1.253702438	1.238266862	-0.167957816	0.39680244
6184	0.535714286	1.106208034	1.092588407	-0.018360167	0.431694249
6185	0.607142857	1.253702438	1.238266862	-0.220090597	0.340681263
6186	0.357142857	0.737472022	0.728392272	0.207206276	0.643602525
6187	0.607142857	1.253702438	1.238266862	-0.227196553	0.332149873
6188	0.5	1.032460831	1.01974918	-0.023165381	0.406062625
6189	0.535714286	1.106208034	1.092588407	-0.065202225	0.415648169
6190	0.535714286	1.106208034	1.092588407	-0.05342555	0.454942927
6191	0.607142857	1.253702438	1.238266862	-0.243846818	0.315925293
6192	0.464285714	0.958713629	0.946909953	0.021896455	0.480783237
6193	0.464285714	0.958713629	0.946909953	0.077416969	0.504855581
6194	0.535714286	1.106208034	1.092588407	-0.082785992	0.460794362
6195	0.464285714	0.958713629	0.946909953	-0.001537661	0.453749308
6196	0.5	1.032460831	1.01974918	-0.039069936	0.4570007
6197	0.571428571	1.179955236	1.165427634	-0.166777088	0.394625955
6198	0.428571429	0.884966427	0.874070726	0.096450255	0.505498215
6199	0.607142857	1.253702438	1.238266862	-0.240217411	0.33285821
6200	0.357142857	0.737472022	0.728392272	0.29465203	0.599740994
6201	0.428571429	0.884966427	0.874070726	0.176127328	0.5679376
6202	0.607142857	1.253702438	1.238266862	-0.219261125	0.321257563
6203	0.535714286	1.106208034	1.092588407	-0.156172573	0.38198623
6204	0.464285714	0.958713629	0.946909953	0.019794895	0.487474772
6205	0.464285714	0.958713629	0.946909953	0.135084363	0.490694176
6206	0.428571429	0.884966427	0.874070726	0.084912991	0.512598686
6207	0.428571429	0.884966427	0.874070726	0.116571447	0.536447726
6208	0.607142857	1.253702438	1.238266862	-0.124412855	0.368263188
6209	0.607142857	1.253702438	1.238266862	-0.248819734	0.329079082
6210	0.392857143	0.811219225	0.801231499	0.129709132	0.571449675
6211	0.5	1.032460831	1.01974918	-0.079528194	0.40966828
6212	0.535714286	1.106208034	1.092588407	-0.086506325	0.39980464
6213	0.464285714	0.958713629	0.946909953	0.058516692	0.466450368
6214	0.464285714	0.958713629	0.946909953	0.006766434	0.508083299
6215	0.357142857	0.737472022	0.728392272	0.238477753	0.588446335
6216	0.571428571	1.179955236	1.165427634	-0.140683816	0.390838151
6217	0.607142857	1.253702438	1.238266862	-0.130582602	0.329527132
6218	0.535714286	1.106208034	1.092588407	-0.094316565	0.399195206
6219	0.571428571	1.179955236	1.165427634	-0.058489739	0.377705185
6220	0.392857143	0.811219225	0.801231499	0.170896504	0.582722946
6221	0.464285714	0.958713629	0.946909953	-0.048039436	0.454948136
6222	0.392857143	0.811219225	0.801231499	0.249591185	0.564125777
6223	0.357142857	0.737472022	0.728392272	0.258354671	0.623843693
6224	0.428571429	0.884966427	0.874070726	0.081291646	0.535341344
6225	0.357142857	0.737472022	0.728392272	0.254307088	0.600190448
6226	0.392857143	0.811219225	0.801231499	0.140546972	0.553143242
6227	0.535714286	1.106208034	1.092588407	-0.145765309	0.4087512
6228	0.464285714	0.958713629	0.946909953	0.042372582	0.521308246
6229	0.607142857	1.253702438	1.238266862	-0.12549256	0.370453151
6230	0.571428571	1.179955236	1.165427634	-0.148739603	0.356407839
6231	0.428571429	0.884966427	0.874070726	0.132090892	0.550548775
6233	0.392857143	0.811219225	0.801231499	0.170924883	0.536560136
6239	0.392857143	0.811219225	0.801231499	0.202165578	0.560533991
6240	0.5	1.032460831	1.01974918	0.002784654	0.444623127
6245	0.535714286	1.106208034	1.092588407	-0.093467236	0.411924735
6249	0.464285714	0.958713629	0.946909953	0.070516959	0.518084029
6261	0.428571429	0.884966427	0.874070726	0.136206242	0.470186128
6267	0.428571429	0.884966427	0.874070726	0.071231082	0.518920259
6268	0.464285714	0.958713629	0.946909953	0.022497559	0.519520751
6272	0.535714286	1.106208034	1.092588407	-0.098919907	0.393580146
6273	0.535714286	1.106208034	1.092588407	-0.076215185	0.433034149
6274	0.464285714	0.958713629	0.946909953	-0.004390256	0.496992374
6276	0.392857143	0.811219225	0.801231499	0.167189646	0.577061927
6279	0.607142857	1.253702438	1.238266862	-0.221580754	0.341083909
6281	0.642857143	1.32744964	1.311106089	-0.368498261	0.286404587
6282	0.392857143	0.811219225	0.801231499	0.227002351	0.556075127
6283	0.428571429	0.884966427	0.874070726	0.070233923	0.477983744
6284	0.535714286	1.106208034	1.092588407	-0.129921469	0.409733646
6294	0.607142857	1.253702438	1.238266862	-0.186699758	0.353804676
6297	0.642857143	1.32744964	1.311106089	-0.256972111	0.348371897
6300	0.535714286	1.106208034	1.092588407	-0.045611171	0.398322678
6306	0.392857143	0.811219225	0.801231499	0.253900734	0.591203689
6307	0.607142857	1.253702438	1.238266862	-0.145918716	0.36354573
6309	0.464285714	0.958713629	0.946909953	0.06967335	0.481863697
6310	0.392857143	0.811219225	0.801231499	0.210004574	0.562927375
6311	0.5	1.032460831	1.01974918	-0.081834371	0.421660333
6312	0.392857143	0.811219225	0.801231499	0.206289656	0.546862283
6313	0.642857143	1.32744964	1.311106089	-0.258170501	0.328838394
6314	0.714285714	1.474944045	1.456784543	-0.375450024	0.273152646
6315	0.357142857	0.737472022	0.728392272	0.336109317	0.586592287
6369	0.464285714	0.958713629	0.946909953	0.063287873	0.503777057
6370	0.5	1.032460831	1.01974918	0.010385521	0.484829289
6371	0.571428571	1.179955236	1.165427634	-0.15070286	0.374459958
6372	0.607142857	1.253702438	1.238266862	-0.253556638	0.380218219
6373	0.428571429	0.884966427	0.874070726	0.141497727	0.550405587
6374	0.464285714	0.958713629	0.946909953	0.097386549	0.482935482
6375	0.642857143	1.32744964	1.311106089	-0.297284896	0.329079639
6376	0.464285714	0.958713629	0.946909953	0.084860784	0.497963388
6377	0.571428571	1.179955236	1.165427634	-0.183907371	0.376152322
6378	0.607142857	1.253702438	1.238266862	-0.234277686	0.31315383
6379	0.392857143	0.811219225	0.801231499	0.162103111	0.618965743
6380	0.392857143	0.811219225	0.801231499	0.171508534	0.595863711
6381	0.428571429	0.884966427	0.874070726	0.092605193	0.509171501
6382	0.535714286	1.106208034	1.092588407	-0.05156467	0.399320998
6383	0.464285714	0.958713629	0.946909953	0.068181202	0.482958803
6384	0.464285714	0.958713629	0.946909953	0.067881916	0.499977257
6385	0.571428571	1.179955236	1.165427634	-0.171124421	0.379542397
6386	0.5	1.032460831	1.01974918	-0.063609653	0.469235635
6387	0.321428571	0.66372482	0.655553044	0.2917676	0.620071028
6388	0.535714286	1.106208034	1.092588407	-0.073068297	0.391430407
6449	0.535714286	1.106208034	1.092588407	-0.059753874	0.394137464
6450	0.5	1.032460831	1.01974918	0.013924626	0.409110195
6546	0.535714286	1.106208034	1.092588407	-0.139795027	0.410459973
6547	0.607142857	1.253702438	1.238266862	-0.182909829	0.360408959
6548	0.5	1.032460831	1.01974918	0.006271832	0.446400103
6549	0.464285714	0.958713629	0.946909953	0.070287914	0.456385735
6550	0.5	1.032460831	1.01974918	0.001032431	0.456241721
6551	0.5	1.032460831	1.01974918	0.036324035	0.439603342
6552	0.5	1.032460831	1.01974918	-0.012389568	0.427600224
6553	0.464285714	0.958713629	0.946909953	-0.00711667	0.433620435
6554	0.714285714	1.474944045	1.456784543	-0.386644313	0.200229645
6555	0.5	1.032460831	1.01974918	-0.09250116	0.437682423
6556	0.428571429	0.884966427	0.874070726	0.140335251	0.517893765
6557	0.571428571	1.179955236	1.165427634	-0.092470626	0.396674404
6558	0.464285714	0.958713629	0.946909953	0.057572636	0.529396699
6559	0.571428571	1.179955236	1.165427634	-0.194714768	0.350208035
6560	0.392857143	0.811219225	0.801231499	0.227657977	0.563708906
6561	0.357142857	0.737472022	0.728392272	0.304996574	0.620513325
6562	0.5	1.032460831	1.01974918	0.065892007	0.473209525
6563	0.464285714	0.958713629	0.946909953	0.025452448	0.487617587
6564	0.535714286	1.106208034	1.092588407	-0.118791086	0.418960766
6565	0.642857143	1.32744964	1.311106089	-0.293318234	0.283417553
6566	0.571428571	1.179955236	1.165427634	-0.225089068	0.379515845
6567	0.428571429	0.884966427	0.874070726	0.037985389	0.525735445
6568	0.535714286	1.106208034	1.092588407	-0.005193879	0.435873416
6569	0.392857143	0.811219225	0.801231499	0.130206296	0.536514287
6570	0.392857143	0.811219225	0.801231499	0.157870818	0.533907805
6571	0.571428571	1.179955236	1.165427634	-0.074807571	0.404029936
6572	0.464285714	0.958713629	0.946909953	0.066657398	0.495252379
6573	0.464285714	0.958713629	0.946909953	0.073351224	0.506215112
6574	0.571428571	1.179955236	1.165427634	-0.142137357	0.362926486
6575	0.5	1.032460831	1.01974918	-0.029680509	0.424969166
6578	0.5	1.032460831	1.01974918	-0.034866393	0.437104744
6595	0.535714286	1.106208034	1.092588407	-0.067953553	0.411374941
6596	0.607142857	1.253702438	1.238266862	-0.128761382	0.414580802
6614	0.571428571	1.179955236	1.165427634	-0.137627096	0.360173911
6624	0.392857143	0.811219225	0.801231499	0.187776862	0.5821038
6641	0.5	1.032460831	1.01974918	0.049247088	0.480929249
6644	0.607142857	1.253702438	1.238266862	-0.194923253	0.341493909
6645	0.357142857	0.737472022	0.728392272	0.223080576	0.587967776
6646	0.518518519	1.074947395	1.062456903	-0.084965887	0.408665485
6647	0.428571429	0.884966427	0.874070726	0.146457917	0.5192519
6648	0.357142857	0.737472022	0.728392272	0.207713692	0.5788289
6649	0.535714286	1.106208034	1.092588407	-0.013071737	0.446735849
6650	0.464285714	0.958713629	0.946909953	0.050101191	0.51021541
6651	0.5	1.032460831	1.01974918	0.052901177	0.482972274
6652	0.5	1.032460831	1.01974918	-0.055672027	0.463756202
6653	0.285714286	0.589977618	0.582713817	0.358027779	0.687970272
6654	0.607142857	1.253702438	1.238266862	-0.195923129	0.341067734
6655	0.392857143	0.811219225	0.801231499	0.157763554	0.576237361
6656	0.25	0.516230416	0.50987459	0.476362084	0.690330122
6657	0.464285714	0.958713629	0.946909953	0.024736167	0.462698842
6658	0.535714286	1.106208034	1.092588407	-0.076908714	0.394082629
6659	0.392857143	0.811219225	0.801231499	0.134071066	0.57258553
6660	0.428571429	0.884966427	0.874070726	0.084845133	0.494143454
6661	0.678571429	1.401196843	1.383945316	-0.248032035	0.303752034
6662	0.357142857	0.737472022	0.728392272	0.184352989	0.567085922
6663	0.464285714	0.958713629	0.946909953	0.012612384	0.466873893
6664	0.428571429	0.884966427	0.874070726	0.076341819	0.51863192
6665	0.571428571	1.179955236	1.165427634	-0.182098166	0.355703252
6666	0.357142857	0.737472022	0.728392272	0.273704574	0.620049085
6667	0.5	1.032460831	1.01974918	-0.002998998	0.451526992
6668	0.428571429	0.884966427	0.874070726	0.063187305	0.540823314
6669	0.571428571	1.179955236	1.165427634	-0.079811287	0.420985073
6670	0.321428571	0.66372482	0.655553044	0.347668877	0.628857904
6671	0.25	0.516230416	0.50987459	0.468431197	0.697705162
6672	0.5	1.032460831	1.01974918	0.067640375	0.436968036
6673	0.464285714	0.958713629	0.946909953	0.022901586	0.491904663
6674	0.392857143	0.811219225	0.801231499	0.154788161	0.57043863
6675	0.392857143	0.811219225	0.801231499	0.215035694	0.617575099
6676	0.464285714	0.958713629	0.946909953	0.14744987	0.544178201
6677	0.571428571	1.179955236	1.165427634	-0.170464879	0.359728916
6678	0.428571429	0.884966427	0.874070726	0.054830587	0.523989801
6679	0.5	1.032460831	1.01974918	-0.019342008	0.450350082
6680	0.392857143	0.811219225	0.801231499	0.174716014	0.584061808
6681	0.5	1.032460831	1.01974918	0.038600418	0.441705445
6682	0.571428571	1.179955236	1.165427634	-0.183928155	0.355555332
6683	0.357142857	0.737472022	0.728392272	0.290285975	0.612601705
6684	0.464285714	0.958713629	0.946909953	0.043306708	0.501475379
6685	0.321428571	0.66372482	0.655553044	0.345241847	0.628618165
6686	0.464285714	0.958713629	0.946909953	-0.005012976	0.461812151
6687	0.321428571	0.66372482	0.655553044	0.342527192	0.648776764
6688	0.392857143	0.811219225	0.801231499	0.186958275	0.53327174
6689	0.464285714	0.958713629	0.946909953	0.02111062	0.461001278
6690	0.535714286	1.106208034	1.092588407	-0.028812321	0.379438498
6691	0.464285714	0.958713629	0.946909953	0.124780501	0.489377416
6692	0.5	1.032460831	1.01974918	-0.042472637	0.44523599
6693	0.464285714	0.958713629	0.946909953	-0.032479534	0.471829552
6694	0.571428571	1.179955236	1.165427634	-0.16998053	0.367191842
6695	0.464285714	0.958713629	0.946909953	0.027159964	0.482196699
6696	0.535714286	1.106208034	1.092588407	-0.16137998	0.398693808
6697	0.571428571	1.179955236	1.165427634	-0.134436619	0.335484233
6698	0.607142857	1.253702438	1.238266862	-0.250212988	0.34304066
6699	0.428571429	0.884966427	0.874070726	0.156578715	0.552798255
6700	0.428571429	0.884966427	0.874070726	0.120600649	0.560053987
6701	0.607142857	1.253702438	1.238266862	-0.218934796	0.358348272
6702	0.642857143	1.32744964	1.311106089	-0.255476575	0.31612978
6703	0.428571429	0.884966427	0.874070726	0.129184092	0.511923332
6704	0.357142857	0.737472022	0.728392272	0.236053567	0.597075999
6705	0.357142857	0.737472022	0.728392272	0.302685205	0.683864406
6706	0.571428571	1.179955236	1.165427634	-0.160896422	0.410298669
6707	0.5	1.032460831	1.01974918	-0.038785094	0.446977103
6708	0.571428571	1.179955236	1.165427634	-0.207570334	0.380129308
6709	0.5	1.032460831	1.01974918	-0.081295931	0.438470718
6710	0.607142857	1.253702438	1.238266862	-0.246423548	0.326400472
6711	0.464285714	0.958713629	0.946909953	0.114522515	0.486286304
6712	0.392857143	0.811219225	0.801231499	0.167376294	0.546357609
6713	0.5	1.032460831	1.01974918	0.022540572	0.459003509
6714	0.607142857	1.253702438	1.238266862	-0.296805766	0.32515982
6715	0.464285714	0.958713629	0.946909953	0.072553568	0.523578022
6719	0.5	1.032460831	1.01974918	-0.017594275	0.433106412
6720	0.464285714	0.958713629	0.946909953	0.038451771	0.481083731
6721	0.571428571	1.179955236	1.165427634	-0.1439738	0.397034944
6722	0.37037037	0.760771859	0.752352588	0.337713589	0.589373476
6723	0.5	1.032460831	1.01974918	-0.003352252	0.439664577
6724	0.5	1.032460831	1.01974918	-0.085595675	0.451966338
6725	0.392857143	0.811219225	0.801231499	0.130143069	0.537396415
6726	0.428571429	0.884966427	0.874070726	0.169187579	0.516502513
6727	0.392857143	0.811219225	0.801231499	0.146160276	0.559546574
6728	0.571428571	1.179955236	1.165427634	-0.139395372	0.381387272
6729	0.607142857	1.253702438	1.238266862	-0.197387564	0.377251052
6730	0.678571429	1.401196843	1.383945316	-0.34243516	0.244972282
6731	0.357142857	0.737472022	0.728392272	0.209224729	0.609047185
6732	0.321428571	0.66372482	0.655553044	0.362992828	0.646284587
6733	0.571428571	1.179955236	1.165427634	-0.184129003	0.351125089
6734	0.5	1.032460831	1.01974918	0.03097701	0.448515618
6735	0.607142857	1.253702438	1.238266862	-0.269050005	0.352925606
6736	0.357142857	0.737472022	0.728392272	0.209189234	0.589255681
6737	0.535714286	1.106208034	1.092588407	-0.081308464	0.399930462
6738	0.535714286	1.106208034	1.092588407	-0.127190474	0.376812846
6739	0.642857143	1.32744964	1.311106089	-0.259194339	0.316421279
6740	0.5	1.032460831	1.01974918	-0.03728763	0.456590766
6741	0.392857143	0.811219225	0.801231499	0.16181297	0.579103727
6742	0.321428571	0.66372482	0.655553044	0.273012247	0.640541678
6743	0.5	1.032460831	1.01974918	-0.101061296	0.419207154
6744	0.5	1.032460831	1.01974918	-0.084800077	0.469459911
6745	0.464285714	0.958713629	0.946909953	0.001242017	0.4726679
6746	0.678571429	1.401196843	1.383945316	-0.318894578	0.298681344
6747	0.392857143	0.811219225	0.801231499	0.172086128	0.566579316
6748	0.464285714	0.958713629	0.946909953	0.060545802	0.49263906
6749	0.357142857	0.737472022	0.728392272	0.272449619	0.605980745
6750	0.535714286	1.106208034	1.092588407	0.015516152	0.394015872
6751	0.642857143	1.32744964	1.311106089	-0.186271225	0.301440131
6752	0.607142857	1.253702438	1.238266862	-0.282262839	0.330750299
6753	0.464285714	0.958713629	0.946909953	0.0020991	0.511228206
6754	0.607142857	1.253702438	1.238266862	-0.209036109	0.361640408
6755	0.285714286	0.589977618	0.582713817	0.430148482	0.708058019
6756	0.464285714	0.958713629	0.946909953	0.048386393	0.497620036
6757	0.321428571	0.66372482	0.655553044	0.313851494	0.63086693
6758	0.464285714	0.958713629	0.946909953	0.060822303	0.510132335
6759	0.392857143	0.811219225	0.801231499	0.163162184	0.55495889
6760	0.464285714	0.958713629	0.946909953	0.015139322	0.471943431
6761	0.607142857	1.253702438	1.238266862	-0.241222393	0.319032093
6762	0.392857143	0.811219225	0.801231499	0.132808828	0.545889657
6763	0.321428571	0.66372482	0.655553044	0.329213335	0.644516321
6764	0.321428571	0.66372482	0.655553044	0.364531076	0.646256424
6765	0.392857143	0.811219225	0.801231499	0.099733218	0.528876609
6766	0.464285714	0.958713629	0.946909953	0.025913478	0.484701128
6767	0.5	1.032460831	1.01974918	0.016043624	0.418167437
6768	0.535714286	1.106208034	1.092588407	-0.011919711	0.390201888
6769	0.464285714	0.958713629	0.946909953	0.071835162	0.532601877
6770	0.571428571	1.179955236	1.165427634	-0.079729199	0.416311985
6771	0.428571429	0.884966427	0.874070726	0.173656327	0.572560299
6772	0.571428571	1.179955236	1.165427634	-0.107800612	0.372794586
6773	0.571428571	1.179955236	1.165427634	-0.113825572	0.401820239
6774	0.428571429	0.884966427	0.874070726	0.138659272	0.551460141
6775	0.5	1.032460831	1.01974918	0.003102864	0.494298088
6776	0.464285714	0.958713629	0.946909953	0.053659544	0.495254242
6777	0.535714286	1.106208034	1.092588407	-0.097393507	0.397854723
6778	0.464285714	0.958713629	0.946909953	-0.012956398	0.473979461
6779	0.392857143	0.811219225	0.801231499	0.202234886	0.577401476
6780	0.428571429	0.884966427	0.874070726	0.098587334	0.519986476
6781	0.571428571	1.179955236	1.165427634	-0.06496604	0.381815548
6782	0.535714286	1.106208034	1.092588407	-0.08736202	0.386709099
6783	0.607142857	1.253702438	1.238266862	-0.214915377	0.34494912
6784	0.5	1.032460831	1.01974918	-0.045082718	0.442214242
6785	0.428571429	0.884966427	0.874070726	0.112810135	0.537737662
6786	0.321428571	0.66372482	0.655553044	0.289481505	0.631720911
6787	0.392857143	0.811219225	0.801231499	0.21901921	0.573243135
6788	0.5	1.032460831	1.01974918	-0.002399675	0.434836653
6789	0.571428571	1.179955236	1.165427634	-0.11786845	0.411443479
6790	0.428571429	0.884966427	0.874070726	0.167905397	0.52074912
6791	0.535714286	1.106208034	1.092588407	-0.139092625	0.406880173
6792	0.535714286	1.106208034	1.092588407	-0.079221541	0.394339401
6793	0.571428571	1.179955236	1.165427634	-0.087265922	0.346456185
6794	0.392857143	0.811219225	0.801231499	0.228164062	0.559965439
6795	0.607142857	1.253702438	1.238266862	-0.221902906	0.334499548
6796	0.571428571	1.179955236	1.165427634	-0.18168505	0.343328865
6797	0.333333333	0.701079097	0.69261479	0.267097269	0.64367735
6798	0.535714286	1.106208034	1.092588407	-0.126287566	0.390863307
6799	0.571428571	1.179955236	1.165427634	-0.200254257	0.368783699
6800	0.321428571	0.66372482	0.655553044	0.25973655	0.623442007
6801	0.25	0.516230416	0.50987459	0.403687612	0.730696744
6802	0.571428571	1.179955236	1.165427634	-0.1252879	0.357027136
6803	0.392857143	0.811219225	0.801231499	0.17492106	0.603874473
6804	0.464285714	0.958713629	0.946909953	0.067915389	0.501581574
6805	0.5	1.032460831	1.01974918	-0.073393799	0.469410915
6806	0.5	1.032460831	1.01974918	-0.101204819	0.429023447
6807	0.535714286	1.106208034	1.092588407	-0.04335239	0.380123112
6808	0.464285714	0.958713629	0.946909953	0.032898994	0.469885641
6809	0.571428571	1.179955236	1.165427634	-0.118438712	0.445275684
6810	0.428571429	0.884966427	0.874070726	0.047149823	0.515819964
6811	0.428571429	0.884966427	0.874070726	0.078847899	0.506938355
6812	0.321428571	0.66372482	0.655553044	0.358683977	0.645132099
6813	0.464285714	0.958713629	0.946909953	0.058655718	0.466047901
6814	0.392857143	0.811219225	0.801231499	0.136007132	0.546893849
6815	0.392857143	0.811219225	0.801231499	0.245723444	0.586445747
6817	0.535714286	1.106208034	1.092588407	-0.120646856	0.423534005
6818	0.464285714	0.958713629	0.946909953	0.052015298	0.485153771
6819	0.607142857	1.253702438	1.238266862	-0.241414981	0.334676234
6820	0.428571429	0.884966427	0.874070726	0.09737297	0.534629802
6821	0.535714286	1.106208034	1.092588407	-0.064157102	0.440679876
6822	0.5	1.032460831	1.01974918	0.004718549	0.439126144
6823	0.392857143	0.811219225	0.801231499	0.201555782	0.617191156
6824	0.464285714	0.958713629	0.946909953	0.039619253	0.511233144
6825	0.607142857	1.253702438	1.238266862	-0.183616509	0.329141347
6826	0.5	1.032460831	1.01974918	-0.069970037	0.412923459
6827	0.5	1.032460831	1.01974918	-0.011856585	0.431770174
6828	0.5	1.032460831	1.01974918	-0.014167121	0.474252697
6829	0.464285714	0.958713629	0.946909953	0.043290534	0.488687133
6831	0.464285714	0.958713629	0.946909953	0.00626973	0.484288972
6832	0.25	0.516230416	0.50987459	0.518748297	0.7102663
6833	0.535714286	1.106208034	1.092588407	-0.091935916	0.448697
6834	0.428571429	0.884966427	0.874070726	0.144889604	0.498968719
6835	0.5	1.032460831	1.01974918	-0.005520336	0.440023013
6836	0.285714286	0.589977618	0.582713817	0.390413192	0.664709649
6837	0.444444444	0.886860904	0.875975558	0.078308288	0.517574287
6838	0.464285714	0.958713629	0.946909953	0.036749678	0.478471645
6839	0.642857143	1.32744964	1.311106089	-0.286948126	0.31935839
6840	0.535714286	1.106208034	1.092588407	-0.139302581	0.425171382
6841	0.464285714	0.958713629	0.946909953	0.027534574	0.479973429
6842	0.571428571	1.179955236	1.165427634	-0.121776778	0.362156621
6843	0.714285714	1.474944045	1.456784543	-0.409500221	0.254103753
6844	0.5	1.032460831	1.01974918	-0.11475602	0.417227023
6845	0.428571429	0.884966427	0.874070726	0.114689742	0.521483546
6846	0.5	1.032460831	1.01974918	-0.015703558	0.435494967
6847	0.607142857	1.253702438	1.238266862	-0.180197128	0.314028527
6848	0.642857143	1.32744964	1.311106089	-0.328193181	0.32073972
6849	0.428571429	0.884966427	0.874070726	0.053011532	0.546109466
6850	0.428571429	0.884966427	0.874070726	0.08121438	0.510162703
6851	0.642857143	1.32744964	1.311106089	-0.344507028	0.288770943
6852	0.607142857	1.253702438	1.238266862	-0.213777845	0.318337214
6853	0.607142857	1.253702438	1.238266862	-0.217074869	0.318442036
6854	0.535714286	1.106208034	1.092588407	-0.120014907	0.432627933
6855	0.392857143	0.811219225	0.801231499	0.256787358	0.622979147
6856	0.535714286	1.106208034	1.092588407	-0.071462911	0.409214519
6857	0.5	1.032460831	1.01974918	-0.042083771	0.441719252
6858	0.392857143	0.811219225	0.801231499	0.185330477	0.598711304
6859	0.5	1.032460831	1.01974918	-0.039375567	0.426885263
6860	0.321428571	0.66372482	0.655553044	0.306400406	0.613436016
6861	0.571428571	1.179955236	1.165427634	-0.161670755	0.359276285
6862	0.5	1.032460831	1.01974918	-0.008382958	0.450269167
6863	0.464285714	0.958713629	0.946909953	0.044687397	0.456612287
